"Word","Changed","score_test"
"digger","deggir",49
"rigged","deggir",49
"diggers","deggirs",64
"swigged","deggisw",81
"twigged","deggitw",81
"wigged","deggiw",64
"joggled","deggjlo",121
"juggled","deggjlu",121
"jogged","deggjo",81
"jugged","deggju",81
"skullduggery","deggkllrsuuy",324
"skulduggery","deggklrsuuy",256
"smuggled","degglmsu",121
"unplugged","degglnpuu",144
"snuggled","degglnsu",100
"logged","degglo",64
"slogged","degglos",81
"toggled","degglot",81
"plugged","degglpu",100
"struggled","degglrstu",121
"gurgled","degglru",81
"ruggedly","degglruy",121
"slugged","degglsu",81
"lugged","degglu",64
"mugged","deggmu",64
"gonged","deggno",49
"doggone","deggnoo",64
"doggoner","deggnoor",81
"doggones","deggnoos",81
"doggonest","deggnoost",100
"snugged","deggnsu",64
"gorged","deggor",49
"gouged","deggou",49
"grudges","deggrsu",64
"grudge","deggru",49
"rugged","deggru",49
"tugged","deggtu",49
"shortsightedly","deghhilorsstty",361
"shortsighted","deghhiorsstt",225
"roughhoused","deghhoorsuu",196
"disinheriting","deghiiiinnrst",225
"distinguishes","deghiiinssstu",225
"demolishing","deghiilmnos",225
"shielding","deghiilns",144
"sidelights","deghiilsst",169
"sidelight","deghiilst",144
"hindering","deghiinnr",121
"dithering","deghiinrt",121
"dinghies","deghiins",100
"judgeship","deghijpsu",196
"knighted","deghiknt",144
"moonlighted","deghilmnoot",225
"shouldering","deghilnorsu",196
"shingled","deghilns",121
"spotlighted","deghilopstt",225
"plighted","deghilpt",144
"delights","deghilst",121
"slighted","deghilst",121
"delight","deghilt",100
"lighted","deghilt",100
"humdingers","deghimnrsu",169
"humdinger","deghimnru",144
"hinged","deghin",64
"undershooting","deghinnoorstu",225
"enshrouding","deghinnorsu",169
"dethroning","deghinnort",144
"thundering","deghinnrtu",144
"unhinged","deghinnu",100
"herding","deghinr",81
"doughtier","deghiortu",121
"doughier","deghioru",100
"doughtiest","deghiosttu",144
"doughiest","deghiostu",121
"righted","deghirt",81
"sighed","deghis",64
"sighted","deghist",81
"methodology","deghlmoooty",256
"ploughed","deghlopu",144
"sloughed","deghlosu",121
"godmothers","deghmoorst",169
"godmother","deghmoort",144
"shotgunned","deghnnostu",144
"undergrowth","deghnorrtuw",196
"greyhounds","deghnorsuy",169
"thronged","deghnort",100
"greyhound","deghnoruy",144
"hydrogen","deghnory",121
"Hodge","degho",49
"doghouses","deghoossu",121
"doghouse","deghoosu",100
"roughed","deghoru",81
"Hodges","deghos",64
"ghosted","deghost",81
"soughed","deghosu",81
"gushed","deghsu",64
"Gide","degi",25
"indignities","degiiiinnst",144
"delimiting","degiiilmnt",169
"sidelining","degiiilnns",144
"sidesplitting","degiiilnpsstt",256
"disorienting","degiiinnorst",169
"indigestion","degiiinnost",144
"disinterring","degiiinnrrst",169
"sideswiping","degiiinpssw",196
"disquieting","degiiinqst",169
"dignities","degiiinst",100
"digitizes","degiiistz",144
"digitize","degiiitz",121
"rekindling","degiiklnnr",196
"sidestroking","degiiknorsst",225
"guillotined","degiillnotu",196
"dispelling","degiillnps",196
"Dillinger","degiillnr",144
"drivelling","degiillnrv",196
"diligently","degiillnty",196
"devilling","degiillnv",169
"mildewing","degiilmnw",169
"eliding","degiiln",81
"underlining","degiilnnnru",169
"interluding","degiilnnrtu",169
"unyielding","degiilnnuy",169
"despoiling","degiilnops",169
"soldiering","degiilnors",144
"distressingly","degiilnrsssty",256
"driveling","degiilnrv",144
"yieldings","degiilnsy",144
"diligent","degiilnt",100
"deviling","degiilnv",121
"wielding","degiilnw",121
"yielding","degiilny",121
"ideologists","degiiloosst",169
"ideologist","degiiloost",144
"undermining","degiimnnnru",169
"modernizing","degiimnnorz",225
"impending","degiimnnp",144
"misspending","degiimnnpss",196
"reminding","degiimnnr",121
"impeding","degiimnp",121
"impinged","degiimnp",121
"demising","degiimns",100
"misguides","degiimssu",121
"misguide","degiimsu",100
"underpinnings","degiinnnnprsu",225
"underpinning","degiinnnnpru",196
"dinnering","degiinnnr",100
"indenturing","degiinnnrtu",144
"indenting","degiinnnt",100
"intending","degiinnnt",100
"disingenuous","degiinnossuu",169
"indigenous","degiinnosu",121
"nosediving","degiinnosv",144
"dispensing","degiinnpss",144
"underwriting","degiinnrrtuw",196
"rewinding","degiinnrw",121
"dinginess","degiinnss",100
"dissenting","degiinnsst",121
"destining","degiinnst",100
"indigents","degiinnst",100
"indigent","degiinnt",81
"widening","degiinnw",100
"indexing","degiinnx",121
"predisposing","degiinopprss",225
"peroxiding","degiinoprx",196
"dispossessing","degiinopsssss",225
"depositing","degiinopst",144
"overriding","degiinorrv",144
"digression","degiinorss",121
"digressions","degiinorsss",144
"digestions","degiinosst",121
"digestion","degiinost",100
"presiding","degiinprs",121
"dispersing","degiinprss",144
"depriving","degiinprv",144
"despising","degiinpss",121
"deputizing","degiinptuz",196
"dingier","degiinr",64
"desiring","degiinrs",81
"residing","degiinrs",81
"ringside","degiinrs",81
"rigidness","degiinrss",100
"distressing","degiinrssst",144
"intrigued","degiinrtu",100
"diverting","degiinrtv",121
"deriving","degiinrv",100
"desisting","degiinsst",100
"dingiest","degiinst",81
"divesting","degiinstv",121
"devising","degiinsv",100
"dieting","degiint",64
"editing","degiint",64
"ignited","degiint",64
"prodigies","degiioprs",121
"verdigris","degiirrsv",121
"disguises","degiisssu",100
"disguise","degiissu",81
"jingled","degijln",121
"misjudgments","degijmmnsstu",289
"misjudgment","degijmmnstu",256
"misjudges","degijmssu",169
"misjudge","degijmsu",144
"godlike","degiklo",121
"gelid","degil",49
"glide","degil",49
"modelling","degillmno",169
"indulgently","degillnntuy",225
"dowelling","degillnow",169
"yodelling","degillnoy",169
"dwellings","degillnsw",169
"duelling","degillnu",121
"dwelling","degillnw",144
"grilled","degillr",100
"melding","degilmn",100
"mingled","degilmn",100
"modeling","degilmno",121
"moldering","degilmnor",144
"smoldering","degilmnors",169
"smouldering","degilmnorsu",196
"modelings","degilmnos",144
"mudslingers","degilmnrssu",196
"mudslinger","degilmnrsu",169
"glimpsed","degilmps",144
"lending","degilnn",81
"resoundingly","degilnnorsuy",225
"plundering","degilnnpru",169
"underlings","degilnnrsu",144
"underling","degilnnru",121
"underlying","degilnnruy",169
"indulgent","degilnntu",121
"gondolier","degilnoor",121
"gondoliers","degilnoors",144
"Inglewood","degilnoow",144
"deploring","degilnopr",144
"exploding","degilnopx",196
"deploying","degilnopy",169
"soldering","degilnors",121
"ungodlier","degilnoru",121
"sidelong","degilnos",100
"godliness","degilnoss",121
"longitudes","degilnostu",144
"ungodliest","degilnostu",144
"longitude","degilnotu",121
"devolving","degilnovv",169
"doweling","degilnow",121
"yodeling","degilnoy",121
"disgruntles","degilnrsstu",169
"disgruntle","degilnrstu",144
"singled","degilns",81
"indulges","degilnsu",100
"glinted","degilnt",81
"tingled","degilnt",81
"dueling","degilnu",81
"eluding","degilnu",81
"indulge","degilnu",81
"delving","degilnv",100
"welding","degilnw",100
"Goldie","degilo",64
"doxologies","degilooosx",196
"goodlier","degiloor",100
"goodliest","degiloost",121
"ideology","degilooy",121
"gloried","degilor",81
"godlier","degilor",81
"godliest","degilost",100
"glottides","degilostt",121
"girdle","degilr",64
"glider","degilr",64
"girdles","degilrs",81
"gliders","degilrs",81
"guilders","degilrsu",100
"guilder","degilru",81
"grizzled","degilrzz",196
"glides","degils",64
"divulges","degilsuv",121
"divulge","degiluv",100
"midge","degim",49
"Deming","degimn",64
"mending","degimnn",81
"demoing","degimno",81
"smidgeon","degimnos",100
"smidgeons","degimnoss",121
"demoting","degimnot",100
"Dominguez","degimnouz",169
"impugned","degimnpu",121
"demurring","degimnrru",121
"murdering","degimnrru",121
"smidgen","degimns",81
"smidgens","degimnss",100
"Gordimer","degimorr",100
"grimed","degimr",64
"smudgier","degimrsu",100
"midges","degims",64
"smidge","degims",64
"smidges","degimss",81
"smudgiest","degimsstu",121
"midgets","degimst",81
"midget","degimt",64
"deign","degin",36
"ending","deginn",49
"ginned","deginn",49
"unending","deginnnu",81
"pondering","deginnopr",121
"responding","deginnoprs",144
"portending","deginnoprt",144
"expounding","deginnopux",196
"endorsing","deginnors",100
"grindstones","deginnorsst",144
"grindstone","deginnorst",121
"resounding","deginnorsu",121
"wondering","deginnorw",121
"denoting","deginnot",81
"endowing","deginnow",100
"pending","deginnp",81
"spending","deginnps",100
"suspending","deginnpssu",144
"upending","deginnpu",100
"grinned","deginnr",64
"rending","deginnr",64
"undersigns","deginnrssu",121
"undressing","deginnrssu",121
"sundering","deginnrsu",100
"undersign","deginnrsu",100
"trending","deginnrt",81
"enduring","deginnru",81
"endings","deginns",64
"sending","deginns",64
"unsigned","deginnsu",81
"denting","deginnt",64
"tending","deginnt",64
"enduing","deginnu",64
"vending","deginnv",81
"wending","deginnw",81
"denying","deginny",81
"Gideon","degino",49
"torpedoing","deginooprt",144
"overdosing","deginoorsv",144
"overdoing","deginoorv",121
"deporting","deginoprt",121
"powdering","deginoprw",144
"deposing","deginops",100
"signposted","deginopsst",144
"Negroid","deginor",64
"eroding","deginor",64
"ignored","deginor",64
"redoing","deginor",64
"ordering","deginorr",81
"orderings","deginorrs",100
"rewording","deginorrw",121
"Negroids","deginors",81
"destroying","deginorsty",144
"detouring","deginortu",100
"devouring","deginoruv",121
"dingoes","deginos",64
"stodginess","deginossst",121
"widgeons","deginosw",100
"devoting","deginotv",100
"detoxing","deginotx",121
"widgeon","deginow",81
"pinged","deginp",64
"deputing","deginptu",100
"ringed","deginr",49
"grinder","deginrr",64
"grinders","deginrrs",81
"dressing","deginrss",81
"dressings","deginrsss",100
"stringed","deginrst",81
"restudying","deginrstuy",144
"syringed","deginrsy",100
"extruding","deginrtux",144
"deigns","degins",49
"design","degins",49
"signed","degins",49
"singed","degins",49
"designs","deginss",64
"tinged","degint",49
"twinged","degintw",81
"exuding","deginux",100
"winged","deginw",64
"dyeing","deginy",64
"zinged","deginz",81
"Diego","degio",36
"dogie","degio",36
"goodie","degioo",49
"goodies","degioos",64
"gossipped","degioppss",144
"porridge","degioprr",100
"gossiped","degiopss",100
"Rodriguez","degiorruz",144
"stodgier","degiorst",81
"dogies","degios",49
"stodgiest","degiosstt",100
"gripped","degippr",100
"griped","degipr",64
"pudgier","degipru",81
"pudgiest","degipstu",100
"dirge","degir",36
"ridge","degir",36
"girder","degirr",49
"girders","degirrs",64
"dirges","degirs",49
"ridges","degirs",49
"digress","degirss",64
"girted","degirt",49
"gritted","degirtt",64
"digests","degisst",64
"digest","degist",49
"guides","degisu",49
"guide","degiu",36
"judgments","degjmnstu",169
"judgment","degjmntu",144
"judges","degjsu",81
"judge","degju",64
"geld","degl",36
"groundswells","degllnorssuw",256
"groundlessly","degllnorssuy",256
"groundswell","degllnorsuw",225
"gulled","degllu",81
"Gwendolyn","deglnnowy",169
"Golden","deglno",64
"golden","deglno",64
"longed","deglno",64
"prolonged","deglnoopr",144
"groundless","deglnorssu",144
"lounged","deglnou",81
"plunged","deglnpu",100
"lunged","deglnu",64
"Lodge","deglo",49
"lodge","deglo",49
"ogled","deglo",49
"splodge","deglops",100
"lodger","deglor",64
"lodgers","deglors",81
"growled","deglorw",100
"lodges","deglos",64
"glossed","degloss",81
"godless","degloss",81
"gloved","deglov",81
"glowed","deglow",81
"splurged","deglprsu",121
"gulped","deglpu",81
"gelds","degls",49
"sludge","deglsu",64
"glutted","deglttu",81
"glued","deglu",49
"guzzled","degluzz",169
"gummed","degmmu",81
"groomed","degmoor",81
"smudges","degmssu",81
"smudge","degmsu",64
"Deng","degn",25
"dungeons","degnnosu",81
"dungeon","degnnou",64
"gunned","degnnu",49
"Ogden","degno",36
"wrongdoers","degnoorrsw",144
"wrongdoer","degnoorrw",121
"goodness","degnooss",81
"pronged","degnopr",81
"gunpowder","degnopruw",144
"sponged","degnops",81
"grounders","degnorrsu",100
"grounder","degnorru",81
"undergo","degnoru",64
"wronged","degnorw",81
"Segundo","degnosu",64
"tongued","degnotu",64
"gowned","degnow",64
"Zedong","degnoz",81
"gerunds","degnrsu",64
"grunted","degnrtu",64
"gerund","degnru",49
"nudges","degnsu",49
"nudge","degnu",36
"grooved","degoorv",81
"goosed","degoos",49
"groped","degopr",64
"grouped","degopru",81
"gored","degor",36
"Rodger","degorr",49
"Rodgers","degorrs",64
"drugstores","degorrsstu",121
"drugstore","degorrstu",100
"grossed","degorss",64
"groused","degorsu",64
"grouted","degortu",64
"rouged","degoru",49
"gypped","degppy",100
"upsurged","degprsuu",100
"purged","degpru",64
"dregs","degrs",36
"trudges","degrstu",64
"surged","degrsu",49
"trudge","degrtu",49
"urged","degru",36
"gusted","degstu",49
"gutted","degttu",49
"guyed","deguy",49
"edgy","degy",36
"philosophized","dehhiilooppsz",441
"Hindemith","dehhiimnt",169
"sheikhdom","dehhikmos",225
"sheikhdoms","dehhikmoss",256
"withheld","dehhiltw",169
"hemorrhoid","dehhimoorr",196
"hemorrhoids","dehhimoorrs",225
"phished","dehhips",121
"households","dehhloossu",196
"household","dehhloosu",169
"thresholds","dehhlorsst",196
"threshold","dehhlorst",169
"motherhood","dehhmooort",196
"whooshed","dehhoosw",144
"shushed","dehhssu",100
"hushed","dehhsu",81
"hide","dehi",36
"hied","dehi",36
"Heidi","dehii",49
"diminishes","dehiiimnss",169
"disinherits","dehiiinrsst",169
"disinherit","dehiiinrst",144
"unlikelihood","dehiikllnoou",324
"likelihood","dehiiklloo",256
"likelihoods","dehiiklloos",289
"skirmished","dehiikmrss",225
"livelihoods","dehiilloosv",256
"livelihood","dehiilloov",225
"hillside","dehiills",144
"hillsides","dehiillss",169
"devilishly","dehiillsvy",256
"delphiniums","dehiilmnpsu",256
"delphinium","dehiilmnpu",225
"devilish","dehiilsv",144
"midshipmen","dehiimmnps",225
"shimmied","dehiimms",144
"shinnied","dehiinns",100
"whinnied","dehiinnw",121
"editorship","dehiioprst",169
"demijohn","dehijmno",169
"demijohns","dehijmnos",196
"hiked","dehik",81
"sheikdom","dehikmos",169
"sheikdoms","dehikmoss",196
"Durkheim","dehikmru",169
"Windhoek","dehiknow",169
"Dzerzhinsky","dehiknrsyzz",400
"shirked","dehikrs",121
"whisked","dehiksw",144
"Delhi","dehil",64
"shrilled","dehillrs",144
"thrilled","dehillrt",144
"shilled","dehills",121
"demolish","dehilmos",144
"Reinhold","dehilnor",121
"dishonestly","dehilnossty",225
"thistledown","dehilnosttw",225
"Delphinus","dehilnpsu",169
"polished","dehilops",144
"dishtowels","dehilosstw",196
"dishtowel","dehilostw",169
"hideously","dehilosuy",169
"Delphi","dehilp",100
"hurriedly","dehilrruy",169
"whirled","dehilrw",121
"shield","dehils",81
"Shields","dehilss",100
"shields","dehilss",100
"whistled","dehilstw",144
"whittled","dehilttw",144
"whiled","dehilw",100
"Methodisms","dehimmosst",196
"Methodism","dehimmost",169
"shimmed","dehimms",121
"Trondheim","dehimnort",144
"Sondheim","dehimnos",121
"hedonism","dehimnos",121
"Methodists","dehimosstt",169
"Methodist","dehimostt",144
"shrimped","dehimprs",144
"triumphed","dehimprtu",169
"unpunished","dehinnpsuu",169
"shinned","dehinns",81
"thinned","dehinnt",81
"honied","dehino",64
"spinsterhood","dehinooprsst",225
"phonied","dehinop",100
"siphoned","dehinops",121
"hypnotized","dehinoptyz",256
"nourished","dehinorsu",121
"dishonest","dehinosst",121
"hedonists","dehinosst",121
"dishonesty","dehinossty",169
"hedonist","dehinost",100
"outshined","dehinostu",121
"studentships","dehinpsssttu",225
"studentship","dehinpssttu",196
"punished","dehinpsu",121
"hinder","dehinr",64
"undershirts","dehinrrsstu",169
"undershirt","dehinrrstu",144
"unhurried","dehinrruu",121
"hinders","dehinrs",81
"Hendrix","dehinrx",121
"shined","dehins",64
"hinted","dehint",64
"whined","dehinw",81
"orthodoxies","dehiooorstx",225
"priesthoods","dehiooprsst",196
"orthopedists","dehiooprsstt",225
"priesthood","dehiooprst",169
"orthopedist","dehiooprstt",196
"sisterhoods","dehioorssst",169
"sisterhood","dehioorsst",144
"Isherwood","dehioorsw",144
"Theodosius","dehioosstu",144
"worshipped","dehiopprsw",225
"spheroid","dehioprs",121
"spheroids","dehioprss",144
"worshiped","dehioprsw",169
"Hesiod","dehios",64
"sideshows","dehiosssw",144
"sideshow","dehiossw",121
"hoisted","dehiost",81
"hideouts","dehiostu",100
"hideous","dehiosu",81
"hideout","dehiotu",81
"hipped","dehipp",100
"shipped","dehipps",121
"whipped","dehippw",144
"squished","dehiqss",121
"hired","dehir",49
"shirred","dehirrs",81
"hurried","dehirru",81
"whirred","dehirrw",100
"dithers","dehirst",81
"shirted","dehirst",81
"thirsted","dehirstt",100
"Rushdie","dehirsu",81
"dervish","dehirsv",100
"shrived","dehirsv",100
"dither","dehirt",64
"thrived","dehirtv",100
"writhed","dehirtw",100
"withdrew","dehirtww",144
"hides","dehis",49
"shied","dehis",49
"dishes","dehiss",64
"hissed","dehiss",64
"Swedish","dehissw",100
"swished","dehissw",100
"wished","dehisw",81
"Edith","dehit",49
"tithed","dehitt",64
"hived","dehiv",64
"whizzed","dehiwzz",196
"joshed","dehjos",100
"honked","dehkno",100
"unhooked","dehknoou",144
"hooked","dehkoo",100
"husked","dehksu",100
"held","dehl",49
"otherworldly","dehlloorrtwy",324
"dollhouses","dehlloossu",196
"dollhouse","dehlloosu",169
"hollowed","dehlloow",169
"hulled","dehllu",100
"Holden","dehlno",81
"polyhedrons","dehlnooprsy",256
"polyhedron","dehlnoopry",225
"horrendously","dehlnoorrsuy",256
"Sheldon","dehlnos",100
"holed","dehlo",64
"potholders","dehlooprst",196
"potholder","dehlooprt",169
"holdovers","dehloorsv",169
"holdover","dehloorv",144
"toeholds","dehloost",121
"toehold","dehloot",100
"Holder","dehlor",81
"holder","dehlor",81
"holders","dehlors",100
"shoulders","dehlorssu",144
